BGGId,Name,YearPublished,Complexity,ComplexityCategory,AvgRating,MinPlayers,MaxPlayers,NumOwned,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,MfgAgeRec,NumUserRatings,TotalMechanics,boardgamerank,strategygamesrank,abstractsrank,familygamesrank,thematicrank,cgsrank,wargamesrank,partygamesrank,childrensgamesrank,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
12282,"Grand Illusion: Mirage of Glory, 1914",2004,3.2167,High complexity,6.94743,2,2,865,240,240,240,12,245,6,5555,21926,21926,21926,21926,21926,744,21926,21926,0,0,1,0,0,0,0,0
157912,Rise to Power,2014,2.3636,Average complexity,6.38237,2,6,1126,45,30,45,12,431,3,5556,1782,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
153004,Lemminge,2014,1.4444,Low complexity,6.4282,2,5,468,30,30,30,8,366,1,5557,21926,21926,1350,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
8935,Shazamm!,2003,1.8727,Low complexity,6.16228,2,2,992,30,30,30,10,606,4,5558,1783,21926,1379,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
142558,Rory's Story Cubes: Prehistoria,2013,1,Low complexity,6.65868,1,12,1281,15,15,15,8,303,4,5559,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
3563,The Lord of the Rings: The Fellowship of the Ring,2001,2.8462,Average complexity,6.51762,2,2,722,90,90,90,12,370,2,5560,21926,21926,21926,21926,21926,1155,21926,21926,0,0,1,0,0,0,0,0
286657,Beasty Bar 3: Born to Be Wild,2019,1.8,Low complexity,7.13833,2,4,583,20,20,20,8,186,2,5561,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
159910,The King of Frontier,2013,2.0714,Average complexity,6.86639,2,4,275,30,30,30,10,227,3,5562,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
459,Ausgebremst,1993,1.5862,Low complexity,6.86566,3,6,352,45,45,45,10,242,1,5564,1745,21926,1346,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
271524,TIME Stories Revolution: A Midsummer Night,2020,2.2,Average complexity,6.98981,1,4,1175,180,180,180,12,216,4,5565,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5255,Gorkamorka,1997,2.7895,Average complexity,6.52705,2,4,640,120,120,120,12,366,1,5566,21926,21926,21926,772,21926,1294,21926,21926,1,0,1,0,0,0,0,0
245444,Holding On: The Troubled Life of Billy Kerr,2018,2.4,Average complexity,6.08545,2,4,2531,60,45,60,14,847,5,5567,21926,21926,21926,817,21926,21926,21926,21926,1,0,0,0,0,0,0,0
129615,DOG Royal,2012,2.1667,Average complexity,6.56335,2,6,650,45,45,45,8,339,4,5568,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
30024,Kachina,2009,2.0606,Average complexity,6.62263,2,5,466,45,45,45,10,358,2,5569,1773,21926,1385,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
175755,The Lord of the Rings: Journey to Mordor,2015,1.5,Low complexity,6.10474,2,4,1659,20,20,20,8,778,2,5570,21926,21926,21926,825,21926,21926,21926,21926,1,0,0,0,0,0,0,0
199076,Warmachine Prime Mk III,2016,4.4,High complexity,7.97846,2,4,233,60,60,60,12,123,2,5571,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
322543,Don't Get Got!: Shut Up & Sit Down Special Edition,2021,1.3333,Low complexity,7.6143,2,10,888,1440,30,1440,10,148,2,5572,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
283289,ClipCut Parks,2019,1.25,Low complexity,6.61612,1,4,634,30,30,30,8,311,4,5573,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
8096,Logistico,2003,2.717,Average complexity,6.21606,2,5,538,60,60,60,11,523,3,5574,1779,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
6191,Xe Queo!,1998,1.5,Low complexity,6.50003,2,2,493,20,20,20,8,346,2,5575,21926,243,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
38873,Cambria,2008,1.8049,Low complexity,6.43502,2,5,583,20,20,20,8,404,2,5576,1767,21926,1370,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
5393,Wheedle,2002,1.2083,Low complexity,6.20158,4,6,991,30,30,30,9,588,4,5577,21926,21926,21926,21926,21926,21926,350,21926,0,0,0,0,0,0,1,0
297204,Traintopia,2020,2,Average complexity,6.76382,2,4,650,30,30,30,12,270,4,5578,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
227995,"Raiders of the Deep: U-boats of the Great War, 1914-18",2018,3.1,High complexity,8.50564,1,1,472,120,120,120,12,133,5,5579,21926,21926,21926,21926,21926,541,21926,21926,0,0,1,0,0,0,0,0
110286,Zong Shi,2012,2.5517,Average complexity,6.46303,3,5,659,90,60,90,13,347,2,5580,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
8325,The Desert Fox: Rommel's Campaign for North Africa April 1941-December 1942,1981,3.3667,High complexity,7.22215,2,2,839,120,120,120,12,191,8,5581,21926,21926,21926,21926,21926,690,21926,21926,0,0,1,0,0,0,0,0
85105,Travel Blog,2010,1.5185,Low complexity,6.09509,2,6,922,30,30,30,8,666,2,5582,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
191073,Vampire Queen,2016,1.2,Low complexity,6.44908,3,12,866,30,30,30,8,407,2,5583,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
136587,Ninja Dice,2013,1.3333,Low complexity,6.01555,2,5,2435,30,30,30,9,980,2,5584,21926,21926,21926,21926,21926,21926,393,21926,0,0,0,0,0,0,1,0
255516,Brave Little Belgium,2019,2,Average complexity,7.59507,1,2,311,60,30,60,0,154,5,5585,21926,21926,21926,21926,21926,695,21926,21926,0,0,1,0,0,0,0,0
30958,Check Your 6!,2007,2.6957,Average complexity,7.80876,2,12,250,120,120,120,12,137,2,5586,21926,21926,21926,21926,21926,636,21926,21926,0,0,1,0,0,0,0,0
19187,Dungeoneer: Realm of the Ice Witch,2005,2.05,Average complexity,6.31646,2,4,1187,60,60,60,12,483,4,5587,21926,21926,21926,784,21926,21926,21926,21926,1,0,0,0,0,0,0,0
236484,Facecards,2017,1,Low complexity,6.55246,3,7,505,20,20,20,10,305,1,5588,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
166372,Artificium,2014,2.0526,Average complexity,6.03194,2,6,1385,50,20,50,8,871,3,5589,1792,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
198455,Mystic ScROLLS,2017,1.7143,Low complexity,6.64572,2,4,568,15,15,15,12,300,3,5590,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
95386,Tem-Purr-A,2011,1.2,Low complexity,6.03506,3,10,2068,15,15,15,8,875,3,5591,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
234468,Minute Realms,2017,1.8667,Low complexity,6.49576,2,5,604,30,15,30,10,361,2,5592,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
172207,Unspeakable Words: Deluxe Edition,2015,1.1429,Low complexity,6.49794,2,8,1156,30,30,30,10,362,2,5593,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
352,Trumpet,1990,1.45,Low complexity,6.18171,2,6,1068,45,45,45,9,571,1,5594,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
201406,OrganATTACK!,2016,1.4167,Low complexity,6.31061,2,6,1818,15,15,15,8,701,3,5595,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
31621,Gangster,2007,2.3056,Average complexity,6.15558,2,5,839,90,90,90,10,594,1,5596,1785,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
189062,Red Flags,2015,1,Low complexity,6.26638,3,10,1645,30,30,30,17,672,1,5597,21926,21926,21926,21926,21926,21926,392,21926,0,0,0,0,0,0,1,0
213503,The Brigade,2018,1.875,Low complexity,6.77734,2,4,929,40,20,40,8,310,5,5598,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
29678,Munchkin Quest,2008,2.5189,Average complexity,5.85674,2,4,8625,180,180,180,12,3784,3,5599,21926,21926,21926,986,21926,21926,21926,21926,1,0,0,0,0,0,0,0
30878,Power & Weakness,2007,3.0278,High complexity,6.72701,2,2,483,45,45,45,12,251,1,5600,1741,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
46323,Warlords of Europe,2010,2.6444,Average complexity,6.81376,2,4,516,240,180,240,12,287,2,5601,21926,21926,21926,773,21926,937,21926,21926,1,0,1,0,0,0,0,0
11104,Who's the Ass?,2004,1.25,Low complexity,6.07443,3,12,951,30,30,30,8,663,2,5602,21926,21926,1397,21926,21926,21926,372,21926,0,0,0,1,0,0,1,0
11161,Dungeoneer: Den of the Wererats,2004,2.1064,Average complexity,6.29451,2,2,1293,30,30,30,12,484,5,5603,21926,21926,21926,771,21926,21926,21926,21926,1,0,0,0,0,0,0,0
303006,Harry Potter: House Cup Competition,2020,2.2,Average complexity,6.92216,2,4,787,75,75,75,11,271,1,5604,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
41612,Struggle for the Galactic Empire,2009,2.9767,Average complexity,6.8748,1,1,887,240,240,240,14,248,4,5605,21926,21926,21926,21926,21926,862,21926,21926,0,0,1,0,0,0,0,0
21436,18FL,2006,3.619,High complexity,7.15208,2,4,174,150,150,150,12,178,3,5606,1729,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
259857,Jurassic Parts,2020,2.125,Average complexity,6.8895,2,5,735,45,20,45,10,238,3,5607,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
199881,Space Cantina,2016,2.6,Average complexity,7.6964,1,4,316,90,60,90,12,175,3,5608,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
276499,Ratzzia,2019,1.5,Low complexity,6.95945,2,5,502,30,30,30,8,262,4,5609,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
181404,Taverna,2015,2.619,Average complexity,6.24232,2,5,1100,90,60,90,12,529,3,5610,1776,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
258244,Discover: Lands Unknown,2018,2.3396,Average complexity,5.89245,1,4,4649,120,60,120,12,2051,3,5611,21926,21926,21926,870,21926,21926,21926,21926,1,0,0,0,0,0,0,0
4086,"Napoleon at Bay: The Campaign in France, 1814",1978,3.6486,High complexity,6.98915,2,2,948,180,180,180,12,235,4,5612,21926,21926,21926,21926,21926,764,21926,21926,0,0,1,0,0,0,0,0
151275,Ophir,2015,2.2,Average complexity,6.75385,2,4,523,60,45,60,10,273,5,5613,1766,21926,1369,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
153905,Warband: Against the Darkness,2015,2.6667,Average complexity,6.69703,2,5,507,60,60,60,10,266,3,5614,1752,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
11733,Briscola,1800,1.5405,Low complexity,6.35394,2,6,416,30,30,30,8,457,2,5615,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
107635,Kairo,2012,2.5484,Average complexity,6.52499,2,4,1042,45,45,45,8,334,7,5616,1755,21926,1363,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
266177,Tsuro: Phoenix Rising,2019,2.75,Average complexity,6.52818,2,8,1584,50,20,50,8,347,4,5617,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
202207,Virulence: An Infectious Card Game,2016,1.6154,Low complexity,6.74388,2,5,1069,20,10,20,8,281,10,5618,21926,21926,1394,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
188325,'65: Squad-Level Combat in the Jungles of Vietnam,2016,2.8182,Average complexity,7.6648,2,3,474,180,45,180,12,152,6,5619,21926,21926,21926,21926,21926,633,21926,21926,0,0,1,0,0,0,0,0
254239,Quatre Bras 1815: Last Eagles,2019,3.4286,High complexity,8.16774,2,4,472,600,120,600,14,124,9,5620,21926,21926,21926,21926,21926,531,21926,21926,0,0,1,0,0,0,0,0
118703,20th Century Limited,2015,2.4762,Average complexity,6.85253,2,5,442,60,30,60,14,237,1,5621,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
148531,Polterfass,2013,1.6,Low complexity,6.34293,3,6,494,20,20,20,8,410,3,5622,21926,21926,21926,21926,21926,21926,324,21926,0,0,0,0,0,0,1,0
246530,Star Trek: The Next Generation Fluxx,2018,1.4,Low complexity,6.82959,2,6,1009,30,5,30,8,259,2,5623,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
36739,Black Sheep,2008,1.4211,Low complexity,5.92701,2,4,2153,30,30,30,8,1202,2,5624,21926,21926,1455,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
4769,Great War at Sea: The Mediterranean,1996,2.7778,Average complexity,6.8427,2,2,922,120,120,120,12,267,3,5625,21926,21926,21926,21926,21926,837,21926,21926,0,0,1,0,0,0,0,0
337765,Brian Boru: High King of Ireland,2021,2.5833,Average complexity,7.76388,3,5,364,90,60,90,14,134,3,5626,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
135215,Lords of War: Orcs versus Dwarves,2012,1.9,Low complexity,6.6059,2,8,818,30,30,30,12,375,3,5627,1807,21926,21926,21926,120,21926,21926,21926,0,1,0,0,1,0,0,0
10789,Pitch,1600,1.7727,Low complexity,6.76627,2,4,211,30,30,30,12,260,1,5628,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5711,Squad Seven,2002,1.3182,Low complexity,6.38199,2,4,710,20,20,20,12,391,3,5629,21926,21926,1386,21926,21926,21926,319,21926,0,0,0,1,0,0,1,0
218310,Trickster: Champions of Time,2017,1.75,Low complexity,6.46802,2,7,872,30,25,30,14,344,3,5630,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
292029,Funkoverse Strategy Game: Golden Girls 100,2019,2,Average complexity,7.18803,2,2,1315,60,20,60,10,203,4,5631,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
139443,Superfight,2013,1.22,Low complexity,5.91009,3,20,6122,15,15,15,8,2297,1,5632,21926,21926,21926,21926,21926,21926,467,21926,0,0,0,0,0,0,1,0
241025,Penny Papers Adventures: Skull Island,2018,2,Average complexity,6.31937,1,99,932,20,20,20,8,418,3,5633,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
123844,City Hall,2014,2.7778,Average complexity,6.46457,2,4,1178,90,90,90,13,346,2,5634,1764,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
144728,Adventure Time Card Wars: Finn vs. Jake,2014,1.7073,Low complexity,6.21398,2,2,2636,30,30,30,10,1012,1,5635,21926,21926,21926,21926,152,21926,21926,21926,0,0,0,0,1,0,0,0
279900,Afternova,2020,1.75,Low complexity,6.93888,3,6,744,60,30,60,12,246,3,5636,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
239826,Dice Fishing: Roll and Catch,2016,1.2,Low complexity,6.42681,2,5,370,20,15,20,8,355,2,5637,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
126242,Hot Rod Creeps,2012,1.6471,Low complexity,6.66201,2,6,711,30,30,30,15,294,2,5638,21926,21926,1418,786,21926,21926,21926,21926,1,0,0,1,0,0,0,0
274432,Kauchuk,2019,1.4286,Low complexity,7.37214,2,4,306,40,20,40,8,201,3,5639,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
40234,Einauge sei wachsam!,2009,1.8182,Low complexity,6.26275,2,5,364,45,45,45,10,447,1,5640,21926,21926,1381,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
5306,Harry's Grand Slam Baseball Game,1962,1.1212,Low complexity,6.32257,2,4,524,20,20,20,8,406,2,5641,21926,21926,1389,808,21926,21926,21926,21926,1,0,0,1,0,0,0,0
28302,Oware,550,2.087,Average complexity,6.43866,2,2,598,20,20,20,10,377,1,5642,21926,290,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
158837,27th Passenger: A Hunt on Rails,2014,2,Average complexity,6.79498,3,6,373,45,45,45,10,257,5,5643,21926,21926,21926,21926,21926,21926,327,21926,0,0,0,0,0,0,1,0
29140,Tumblin-Dice Jr.,2006,1,Low complexity,6.69542,2,2,304,5,5,5,6,253,2,5644,21926,21926,1354,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
8316,Over the Reich,1993,3.9091,High complexity,7.6997,2,10,404,120,120,120,12,165,8,5645,21926,21926,21926,21926,21926,609,21926,21926,0,0,1,0,0,0,0,0
35964,duck! duck! Go!,2008,1.6026,Low complexity,6.00851,2,6,1280,40,20,40,8,840,3,5646,21926,21926,1420,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
155042,Steam Donkey,2014,2.1538,Average complexity,6.60977,2,4,492,45,45,45,10,299,4,5647,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
153480,Scharfe Schoten,2014,2.1667,Average complexity,6.73888,3,4,461,30,30,30,10,247,1,5648,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
285895,Islands in the Mist,2019,2.2222,Average complexity,7.00564,2,4,493,60,45,60,10,228,1,5649,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
154479,Piña Pirata,2014,1.2432,Low complexity,6.07264,2,6,1482,30,30,30,7,774,1,5650,21926,21926,1437,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
65313,Napoleon's War:  The 100 Days,2010,2.3256,Average complexity,7.15332,2,2,392,60,60,60,8,195,3,5651,21926,21926,21926,21926,21926,701,21926,21926,0,0,1,0,0,0,0,0
129382,Ark & Noah,2012,2.7368,Average complexity,6.61678,2,4,520,45,45,45,8,283,4,5653,1770,21926,1393,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
207010,Paramedics: Clear!,2017,2,Average complexity,6.84598,1,4,628,40,30,40,14,234,3,5654,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
195226,Napoleon Saga: Waterloo,2019,3,High complexity,8.33283,2,2,329,90,45,90,14,154,5,5655,21926,21926,21926,21926,21926,708,21926,21926,0,0,1,0,0,0,0,0
66125,Le Donjon de Naheulbeuk,2010,1.8333,Low complexity,6.64773,3,6,651,60,60,60,10,308,3,5656,21926,21926,21926,782,21926,21926,335,21926,1,0,0,0,0,0,1,0
8017,Feurio!,2003,2,Average complexity,6.13178,1,4,699,30,30,30,10,576,2,5657,21926,284,1399,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
296986,Sherlock: Entre tumbas,2019,1.5,Low complexity,6.96701,1,8,426,60,60,60,10,211,5,5658,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
35476,Barbarossa: Crimea,2010,4.2121,High complexity,7.92741,2,2,773,240,240,240,0,135,2,5659,21926,21926,21926,21926,21926,562,21926,21926,0,0,1,0,0,0,0,0
85800,Octopus's Garden,2011,1.5263,Low complexity,6.57723,2,4,670,45,45,45,10,311,8,5660,21926,21926,1396,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
4346,"Cedar Mountain: Prelude to Bull Run, August 9, 1862",1981,3.1,High complexity,7.0555,2,2,834,360,360,360,12,209,2,5661,21926,21926,21926,21926,21926,730,21926,21926,0,0,1,0,0,0,0,0
76436,Bismarck (Second Edition),1978,3.1429,High complexity,6.92221,2,2,807,240,150,240,0,235,13,5662,21926,21926,21926,21926,21926,838,21926,21926,0,0,1,0,0,0,0,0
180179,Siggil,2015,1.4091,Low complexity,6.28312,1,4,765,20,20,20,8,461,2,5663,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
20077,Kutuzov,2008,3.3878,High complexity,6.92567,2,4,885,360,360,360,12,240,1,5664,21926,21926,21926,21926,21926,810,21926,21926,0,0,1,0,0,0,0,0
99459,Banjooli Xeet,2013,1.15,Low complexity,6.35648,2,5,535,30,30,30,8,460,4,5665,21926,21926,1441,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
16805,Road to Berlin: Platoon Level Combat in World War II – A Panzer Grenadier Game,2005,2.7742,Average complexity,7.41293,2,2,537,120,120,120,12,168,1,5666,21926,21926,21926,21926,21926,666,21926,21926,0,0,1,0,0,0,0,0
125315,FlowerFall,2012,1.0455,Low complexity,6.01288,2,7,1165,10,10,10,6,828,3,5667,21926,21926,1430,21926,21926,21926,359,21926,0,0,0,1,0,0,1,0
165346,Mint Tin Pirates,2014,1.1795,Low complexity,7.42931,2,2,505,5,5,5,10,261,2,5668,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
265381,DANY,2019,1.25,Low complexity,6.89667,3,8,447,30,20,30,16,255,4,5669,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
190232,Plan Orange: Pacific War 1932 – 1935,2016,3.4118,High complexity,7.55178,2,2,1099,480,120,480,12,152,5,5670,21926,21926,21926,21926,21926,629,21926,21926,0,0,1,0,0,0,0,0
235944,Schummel Hummel,2017,1.4,Low complexity,6.70312,3,5,750,25,20,25,7,269,0,5671,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
124047,Pirate Dice: Voyage on the Rolling Seas,2012,1.6765,Low complexity,6.15744,2,4,924,60,30,60,13,540,4,5672,21926,21926,1414,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
158237,1914: Glory's End / When Eagles Fight,2014,2.6,Average complexity,7.35517,2,2,730,240,180,240,0,174,3,5673,21926,21926,21926,21926,21926,703,21926,21926,0,0,1,0,0,0,0,0
4226,Victory at Midway,1992,2.2593,Average complexity,7.25966,1,2,614,180,180,180,12,176,3,5674,21926,21926,21926,21926,21926,684,21926,21926,0,0,1,0,0,0,0,0
10662,Victoria Cross: The Battle of Rorke's Drift,2004,2.3824,Average complexity,7.02505,2,2,393,120,120,120,12,214,5,5675,21926,21926,21926,21926,21926,741,21926,21926,0,0,1,0,0,0,0,0
65334,Flash Duel,2010,1.4894,Low complexity,6.6171,2,2,374,5,5,5,0,334,2,5676,21926,21926,1444,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
84834,Heights of Courage: The Battle for the Golan Heights,2013,2.381,Average complexity,7.4258,1,2,855,900,240,900,0,162,3,5677,21926,21926,21926,21926,21926,654,21926,21926,0,0,1,0,0,0,0,0
